Cód Insumo Representativo,Cód insumo,Descrição do Insumo,Unidade de  Cálculo,COEFICIENTE,CATEGORIA,MACRO CLASSE,VíNCULO
10490,34391,"VIDRO COMUM LAMINADO LISO INCOLOR DUPLO, ESPESSURA TOTAL 8 MM (CADA CAMADA DE 4 MM) - COLOCADO",M2,"6,3821111",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10527,10527,"LOCACAO DE ANDAIME METALICO TUBULAR DE ENCAIXE, TIPO DE TORRE, COM LARGURA DE 1 ATE 1,5 M E ALTURA DE *1,00* M (INCLUSO SAPATAS FIXAS OU RODIZIOS)",MXMES,,REPRESENTATIVO,EQUIPAMENTO,NACIONAL CAIXA
10527,10749,"LOCACAO DE ESCORA METALICA TELESCOPICA, COM ALTURA REGULAVEL DE *1,80* A *3,20* M, COM CAPACIDADE DE CARGA DE NO MINIMO 1000 KGF (10 KN), INCLUSO TRIPE E FORCADO",MES,"0,4583333",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10527,20193,"LOCACAO DE ANDAIME METALICO TIPO FACHADEIRO, LARGURA DE 1,20 M, ALTURA POR PECA DE 2,0 M, INCLUINDO SAPATAS E ITENS NECESSARIOS A INSTALACAO",M2XMES,"0,3333333",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10527,40271,"LOCACAO DE APRUMADOR METALICO DE PILAR, COM ALTURA E ANGULO REGULAVEIS, EXTENSAO DE *1,50* A *2,80* M",MES,"0,6500000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10527,40275,"LOCACAO DE VIGA SANDUICHE METALICA VAZADA PARA TRAVAMENTO DE PILARES, ALTURA DE *8* CM, LARGURA DE *6* CM E EXTENSAO DE 2 M",MES,"1,0000000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10527,40287,"LOCACAO DE BARRA DE ANCORAGEM DE 0,80 A 1,20 M DE EXTENSAO, COM ROSCA DE 5/8"", INCLUINDO PORCA E FLANGE",MES,"0,2500000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10527,40290,"LOCACAO DE FORMA PLASTICA PARA LAJE NERVURADA, DIMENSOES *60* X *60* X *16* CM",MES,"0,6600000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10527,40291,"LOCACAO DE TORRE METALICA COMPLETA PARA UMA CARGA DE 8 TF (80 KN)  E PE DIREITO DE 6 M, INCLUINDO MODULOS , DIAGONAIS, SAPATAS E FORCADOS",MES,"34,8845000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10527,40339,LOCACAO DE CRUZETA PARA ESCORA METALICA,MES,"0,2500000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,10535,"BETONEIRA CAPACIDADE NOMINAL 400 L, CAPACIDADE DE MISTURA  280 L, MOTOR ELETRICO TRIFASICO 220/380 V POTENCIA 2 CV, SEM CARREGADOR",UN,,REPRESENTATIVO,EQUIPAMENTO,NACIONAL CAIXA
10535,10537,"BETONEIRA CAPACIDADE NOMINAL 400 L, CAPACIDADE DE MISTURA 310 L, MOTOR A DIESEL POTENCIA 5 CV, SEM CARREGADOR",UN,"1,3637288",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,13891,"BETONEIRA CAPACIDADE NOMINAL 400 L, CAPACIDADE DE MISTURA 310 L, MOTOR A GASOLINA POTENCIA 5,5 CV, SEM CARREGADOR",UN,"1,2508474",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,25975,"BETONEIRA CAPACIDADE NOMINAL 600 L, CAPACIDADE DE MISTURA 440 L, MOTOR A GASOLINA POTENCIA 10 HP, COM CARREGADOR",UN,"5,4406779",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,36396,"BETONEIRA, CAPACIDADE NOMINAL 400 L, CAPACIDADE DE MISTURA 310L, MOTOR ELETRICO TRIFASICO 220/380V POTENCIA 2 CV, SEM CARREGADOR",UN,"1,1440677",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,36397,"BETONEIRA, CAPACIDADE NOMINAL 600 L, CAPACIDADE DE MISTURA  360L, MOTOR ELETRICO TRIFASICO 220/380V, POTENCIA 4CV, EXCLUSO CARREGADOR",UN,"4,0677966",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,36398,"BETONEIRA, CAPACIDADE NOMINAL 600 L, CAPACIDADE DE MISTURA 440 L, MOTOR A DIESEL POTENCIA 10 CV, COM CARREGADOR",UN,"4,9440677",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,37540,"PROJETOR DE ARGAMASSA, CAPACIDADE DE PROJECAO 1,5 M3/H, ALCANCE DA PROJECAO 30 ATE 60 M, MOTOR ELETRICO TRIFASICO",UN,"16,3053398",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,37544,"MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 300 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 5 CV",UN,"2,6504854",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,37545,"MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 600 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 7,5 CV",UN,"3,1537216",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,37546,"MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 160 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 3 CV",UN,"2,5059708",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,37548,"PROJETOR DE ARGAMASSA, CAPACIDADE DE PROJECAO 2,0 M3/H, ALCANCE DA PROJECAO ATE 50 M, MOTOR ELETRICO TRIFASICO",UN,"21,6126456",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,38410,"PENEIRA ROTATIVA COM MOTOR ELETRICO TRIFASICO DE 2 CV, CILINDRO DE 1 M X 0,60 M, COM FUROS DE 3,17 MM",UN,"2,9344562",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,38411,"DOSADOR DE AREIA, CAPACIDADE DE *26* LITROS",UN,"0,3313096",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,39008,"BOMBA DE PROJECAO DE CONCRETO SECO, POTENCIA 10 CV, VAZAO 3 M3/H",UN,"12,1903056",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,39009,"BOMBA DE PROJECAO DE CONCRETO SECO, POTENCIA 10 CV, VAZAO 6 M3/H",UN,"13,0604019",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,39828,"PROJETOR PNEUMATICO DE ARGAMASSA PARA CHAPISCO E REBOCO COM RECIPIENTE ACOPLADO, TIPO CANEQUNHA, COM VOLUME DE 1,50 L, SEM COMPRESSOR",UN,"0,1296553",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,39917,"BOMBA TRIPLEX, PARA INJECAO DE CALDA DE CIMENTO, VAZAO MAXIMA DE *100* LITROS/MINUTO, PRESSAO MAXIMA DE *70* BAR, POTENCIA DE 15 CV",UN,"18,7251888",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10535,39919,"MISTURADOR DUPLO HORIZONTAL DE ALTA TURBULENCIA, CAPACIDADE / VOLUME 2 X 500 LITROS, MOTORES ELETRICOS MINIMO 5 CV CADA,  PARA NATA CIMENTO, ARGAMASSA E OUTROS",UN,"12,5437674",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10559,10559,ROCADEIRA COSTAL COM MOTOR A GASOLINA DE *32* CC,UN,,REPRESENTATIVO,EQUIPAMENTO,NACIONAL CAIXA
10559,10664,"ROCADEIRA DESLOCAVEL, LARGURA DE TRABALHO DE 1,3 M",UN,"2,7177869",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10559,13955,MOTOSSERRA PORTATIL COM MOTOR A GASOLINA DE *60* CC,UN,"0,9798592",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,749,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 6 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 3,45 HP, 5 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE 2 POLEGADAS, HM/Q = 68,5 M / 6,12 M3/H A 39,5 M / 14,04 M3/H",UN,"2,7850000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,750,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 4 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 5,42 HP, 29 ESTAGIOS, BOCAL DE DESCARGA DE UMA POLEGADA E MEIA, HM/Q = 18 M / 8,10 M3/H A 201 M / 3,2 M3/H",UN,"1,8453531",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,751,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 2,96 HP, DIAMETRO DO ROTOR 144 MM SEMIABERTO, BOCAL DE SAIDA DIAMETRO DE DUAS POLEGADAS, HM/Q = 2 M / 38,8 M3/H A 28 M / 5 M3/H",UN,"1,1812500",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,754,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 3,75 HP, DIAMETRO DO ROTOR 90 MM SEMIABERTO, BOCAL DE SAIDA DIAMETRO DE 2 POLEGADAS, HM/Q = 5 M / 61,2 M3/H A 25,5 M / 3,6 M3/H",UN,"1,8750000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,755,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 6 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 27,12 HP, 7 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE 4 POLEGADAS, HM/Q = 13,9 M / 90 M3/H A 44,0 M / 25,0 M3/H",UN,"7,5724313",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,756,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 6 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 32 HP, 9 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE 4 POLEGADAS, HM/Q = 114,0 M / 13,9 M3/H A 57,0 M / 25,0 M3/H",UN,"8,2587500",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,757,"BOMBA SUBMERSIVEL,  ELETRICA, TRIFASICA, POTENCIA 6 HP, DIAMETRO DO ROTOR 127 MM, BOCAL DE SAIDA DIAMETRO DE 3 POLEGADAS, HM/Q = 7 M / 66,90 M3/H A 26 M / 2,88 M3/H",UN,"3,7500000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,759,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 4 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 1,97 HP, 20 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE UMA POLEGADA E MEIA, HM/Q = 18 M / 5,40 M3/H A 164 M / 0,80 M3/H",UN,"1,1466469",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,760,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 13 HP, DIAMETRO DO ROTOR 170 MM, BOCAL DE SAIDA DIAMETRO DE 3 POLEGADAS, HM/Q = 11 M / 68,40 M3/H A 72 M / 3,6 M3/H",UN,"7,5000000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,761,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 4 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 5,42 HP, 15 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE 2 POLEGADAS, HM/Q = 18 M / 18,10 M3/H A 121 M / 2,90 M3/H",UN,"1,9436625",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,10587,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 4 POLEGADAS, ELETRICA, MONOFASICA, POTENCIA 0,49 HP, 13 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE UMA POLEGADA E MEIA, HM/Q = 18 M / 1,90 M3/H A 85 M / 0,60 M3/H",UN,"0,7975000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,10588,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 0,98 HP, DIAMETRO DO ROTOR 142 MM SEMIABERTO, BOCAL DE SAIDA DIAMETRO DE 2 POLEGADAS, HM/Q = 2 M / 32 M3/H A 8 M / 16 M3/H",UN,"0,8279063",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,10589,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 1,97 HP, DIAMETRO DO ROTOR 144 MM SEMIABERTO, BOCAL DE SAIDA DIAMETRO DE 2 POLEGADAS, HM/Q = 2 M / 26,8 M3/H A 28 M / 4,6 M3/H",UN,"1,3434375",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10592,10592,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 0,99 HP, DIAMETRO ROTOR 98 MM SEMIABERTO, BOCAL DE SAIDA DIAMETRO 2 POLEGADAS, HM/Q = 2 M / 28,90 M3/H A 14 M / 7 M3/H",UN,,REPRESENTATIVO,EQUIPAMENTO,NACIONAL CAIXA
10608,10608,"MESA VIBRATORIA COM DIMENSOES DE 2,0 X 1,0 M, COM MOTOR ELETRICO DE 2 POLOS E POTENCIA DE 3 CV",UN,,REPRESENTATIVO,EQUIPAMENTO,NACIONAL CAIXA
10608,13836,"MAQUINA EXTRUSORA DE CONCRETO PARA GUIAS E SARJETAS, COM MOTOR A DIESEL DE 14 CV",UN,"6,9903551",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10608,14534,"MAQUINA MANUAL TIPO PRENSA PARA PRODUCAO DE BLOCOS E PAVIMENTOS DE CONCRETO, COM MOTOR ELETRICO TRIFASICO PARA VIBRACAO, POTENCIA TOTAL INSTALADA DE 1,5 KW",UN,"2,9263480",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10608,14535,"MAQUINA TIPO PRENSA HIDRAULICA, PARA FABRICACAO DE TUBOS DE CONCRETO PARA AGUAS PLUVIAIS, DN 200 A DN 600 MM X 1000 MM DE COMPRIMENTO, COM MOTOR PRINCIPAL DE 20 CV",UN,"29,0442788",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10642,6067,"ROLO COMPACTADOR VIBRATORIO TANDEM, ACO LISO, POTENCIA 58 CV, PESO SEM/COM LASTRO 6,5/9,4 T, LARGURA DE TRABALHO 1,20 M",UN,"0,7857143",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10642,6069,"ROLO COMPACTADOR VIBRATORIO REBOCAVEL, CILINDRO DE ACO LISO, POTENCIA DE TRACAO DE 65 CV, PESO DE 4,7 T, IMPACTO DINAMICO TOTAL DE 18,3 T, LARGURA DO ROLO 1,67 M",UN,"0,1931429",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10642,6070,"ROLO COMPACTADOR VIBRATORIO PE DE CARNEIRO, COM CONTROLE REMOTO POR RADIO, POTENCIA  12,5 KW, PESO OPERACIONAL DE 1,675 T, LARGURA DE TRABALHO 0,85 M",UN,"0,8742857",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10642,10642,"ROLO COMPACTADOR DE PNEUS, ESTATICO, PRESSAO VARIAVEL, POTENCIA 111 HP, PESO SEM/COM LASTRO 9,5/26,0 T, LARGURA DE ROLAGEM 1,90 M",UN,,REPRESENTATIVO,EQUIPAMENTO,NACIONAL CAIXA
10642,10646,"ROLO COMPACTADOR VIBRATORIO DE UM CILINDRO, ACO LISO, POTENCIA 80 HP, PESO OPERACIONAL MAXIMO 8,1 T, IMPACTO DINAMICO 16,15/9,5 T, LARGURA TRABALHO 1,68 M",UN,"0,6398569",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10642,13600,"ROLO COMPACTADOR VIBRATORIO DE UM CILINDRO LISO DE ACO, POTENCIA 125 HP, PESO SEM/COM LASTRO 10,75/12,92 T, IMPACTO DINAMICO 31,5/18,5 T, LARGURA TRABALHO 2,15 M",UN,"0,8583690",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10642,14489,"ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPERACIONAL SEM/COM LASTRO 11,95/13,30 T, IMPACTO DINAMICO 38,5/22,5 T, LARGURA DE TRABALHO 2,15 M",UN,"0,8869814",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10642,14511,"ROLO COMPACTADOR DE PNEUS, ESTATICO, PRESSAO VARIAVEL, POTENCIA 110 HP, PESO SEM/COM LASTRO 10,8/27 T, LARGURA DE ROLAGEM 2,30 M",UN,"1,0615164",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10642,14513,"ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 80 HP, PESO OPERACIONAL SEM/COM LASTRO 7,4/8,8 T, LARGURA DE TRABALHO 1,68 M",UN,"0,6652571",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10642,14626,"ROLO COMPACTADOR VIBRATORIO TANDEM, ACO LISO, POTENCIA 125 HP, PESO SEM/COM LASTRO 10,20/11,65 T, LARGURA DE TRABALHO 1,73 M",UN,"0,9571429",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10658,10640,"REGUA VIBRATORIA DE CONCRETO TRELICADA, EQUIPADA COM MOTOR A GASOLINA DE 9 HP",UN,"1,8167770",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10658,10658,"ALISADORA DE CONCRETO COM MOTOR A GASOLINA DE 5,5 HP, PESO COM MOTOR DE 78 KG, 4 PAS",UN,,REPRESENTATIVO,EQUIPAMENTO,NACIONAL CAIXA
10658,13897,"REGUA VIBRADORA DUPLA PARA CONCRETO A GASOLINA 5,5 HP, PESO DE 60 KG, COMPRIMENTO 4 M",UN,"0,8388520",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10658,13954,"POLIDORA DE PISO (POLITRIZ) ELETRICA, MOTOR MONOFASICO DE 4 HP, PESO DE 100 KG, DIAMETRO DO TRABALHO DE 450 MM",UN,"0,9197939",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10667,10667,"CONTAINER ALMOXARIFADO, DE *2,40* X *6,00* M, PADRAO SIMPLES, SEM REVESTIMENTO E SEM DIVISORIAS INTERNOS E SEM SANITARIO, PARA USO EM CANTEIRO DE OBRAS",UN,,REPRESENTATIVO,EQUIPAMENTO,NACIONAL CAIXA
10685,2723,"ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS, CACAMBA 0,62M3, PESO OPERACIONAL 12,61T, POTENCIA LIQUIDA 95HP",UN,"0,8750000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,10685,"ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS, CACAMBA 0,80M3, PESO OPERACIONAL 17T, POTENCIA BRUTA 111HP",UN,,REPRESENTATIVO,EQUIPAMENTO,NACIONAL CAIXA
10685,14525,"ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS COM CACAMBA DE 1,20 M3, PESO OPERACIONAL 21 T, POTENCIA BRUTA 155 HP",UN,"1,1125000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,36408,"ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS, CACAMBA 0,4 A 1,70 M3, PESO OPERACIONAL 23,2 T, POTENCIA BRUTA 183 HP",UN,"1,1400000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,36481,"ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS, CACAMBA 0,80 A 1,30 M3, PESO OPERACIONAL 22,18 T, POTENCIA LIQUIDA 170 HP",UN,"1,0437500",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,36482,"ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS, CACAMBA  0,80 M3, PESO OPERACIONAL 17,8 T, POTENCIA LIQUIDA 110 HP",UN,"0,9541237",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,36483,"ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS CACAMBA 0,40 A 1,20 M3, PESO OPERACIONAL 21,19 T, POTENCIA LIQUIDA 173 HP",UN,"1,0625000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,38541,"PERFURATRIZ COM TORRE METALICA PARA EXECUCAO DE ESTACA HELICE CONTINUA, PROFUNDIDADE MAXIMA DE 30 M, DIAMETRO MAXIMO DE 800 MM, POTENCIA INSTALADA DE 268 HP, MESA ROTATIVA COM TORQUE MAXIMO DE 170 KNM",UN,"4,9078947",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,38542,"PERFURATRIZ COM TORRE METALICA PARA EXECUCAO DE ESTACA HELICE CONTINUA, PROFUNDIDADE MAXIMA DE 32 M, DIAMETRO MAXIMO DE 1000 MM, POTENCIA INSTALADA DE 350 HP, MESA ROTATIVA COM TORQUE MAXIMO DE 263 KNM",UN,"7,6315789",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,38543,"PERFURATRIZ HIDRAULICA COM TRADO CURTO ACOPLADO, PROFUNDIDADE MAXIMA DE 20 M, DIAMETRO MAXIMO DE 1500 MM, POTENCIA INSTALADA DE 137 HP, MESA ROTATIVA COM TORQUE MAXIMO DE 30 KNM (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN,"1,8684211",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,39012,"PERFURATRIZ SOBRE ESTEIRA, TORQUE MAXIMO 600 KGF, PESO MEDIO 1000 KG, POTENCIA 20 HP, DIAMETRO MAXIMO 10""",UN,"1,0694458",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,40435,"PERFURATRIZ SOBRE ESTEIRA, TORQUE MAXIMO DE 600 KGF, POTENCIA ENTRE 50 E 60 HP, DIAMETRO MAXIMO DE 10""",UN,"1,0250000",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,40635,"ESCAVADEIRA HIDRAULICA SOBRE ESTEIRA, COM GARRA GIRATORIA DE MANDIBULAS, PESO OPERACIONAL ENTRE 22,00 E 25,50 TON, POTENCIA LIQUIDA ENTRE 150 E 160 HP",UN,"1,1725300",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,40636,"ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS, CAPACIDADE DA CACAMBA ENTRE 1,20 E 1,50 M3, PESO OPERACIONAL ENTRE 20,00 E 22,00 TON, POTENCIA LIQUIDA ENTRE 150 E 155 HP, EQUIPADA COM CLAMSHELL",UN,"1,1287800",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10685,42002,"PERFURATRIZ ROTATIVA SOBRE ESTEIRA, TORQUE MAXIMO 2500 KGM, POTENCIA 110 HP, MOTOR DIESEL  (COLETADO CAIXA)",UN,"1,6002566",REPRESENTADO,EQUIPAMENTO,NACIONAL COLETADOS CAIXA
10710,10708,"CARPETE DE POLIESTER EM MANTA PARA TRAFEGO COMERCIAL PESADO, E = 4 A 5 MM (INSTALADO)",M2,"0,3871428",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10710,10709,"CARPETE DE NYLON EM MANTA PARA TRAFEGO COMERCIAL PESADO, E = 9 A 10 MM (INSTALADO)",M2,"1,2285714",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10710,10710,"CARPETE DE NYLON EM MANTA PARA TRAFEGO COMERCIAL PESADO, E = 6 A 7 MM (INSTALADO)",M2,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
10710,39635,"CARPETE DE POLIPROPILENO EM MANTA PARA TRAFEGO COMERCIAL MEDIO, E = 5 A 6 MM (INSTALADO)",M2,"0,6590909",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10710,39636,"CARPETE DE NYLON EM PLACAS 50 X 50 CM PARA TRAFEGO COMERCIAL PESADO, E = 6,5 MM (INSTALADO)",M2,"1,2545455",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10731,4704,"PEDRA ARDOSIA, CINZA, 20  X  40 CM,  E=  *1 CM",M2,"0,9024980",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10731,4708,"PEDRA PORTUGUESA  OU PETIT PAVE, BRANCA OU PRETA",M2,"3,6261080",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10731,4710,"PEDRA QUARTZITO OU CALCARIO LAMINADO, SERRADA, TIPO CARIRI, ITACOLOMI, LAGOA SANTA, LUMINARIA, PIRENOPOLIS, SAO TOME OU OUTRAS SIMILARES DA REGIAO, *20 X *40 CM, E=  *1,5 A *2,5 CM",M2,"5,6849315",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10731,4712,"PEDRA QUARTZITO OU CALCARIO LAMINADO, CACO, TIPO CARIRI, ITACOLOMI, LAGOA SANTA, LUMINARIA, PIRENOPOLIS, SAO TOME OU OUTRAS SIMILARES DA REGIAO, E=  *1,5 A *2,5 CM",M2,"1,7727639",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10731,10730,"PEDRA ARDOSIA, CINZA, 30  X  30,  E= *1 CM",M2,"0,9669621",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10731,10731,"PEDRA ARDOSIA, CINZA, *40 X 40* CM, E= *1 CM",M2,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
10731,10734,"PEDRA GRANITICA, SERRADA, TIPO MIRACEMA, MADEIRA, PADUANA, RACHINHA, SANTA ISABEL OU OUTRAS SIMILARES, *11,5 X  *23 CM, E=  *1,0 A *2,0 CM",M2,"1,8694601",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10731,10737,"PEDRA GRANITICA OU BASALTO, CACO, RETALHO, CAVACO, TIPO MIRACEMA, MADEIRA, PADUANA, RACHINHA, SANTA ISABEL OU OUTRAS SIMILARES, E=  *1,0 A *2,0 CM",M2,"3,1426269",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10731,10857,"RODAPE ARDOSIA, CINZA, 10 CM, E= *1CM",M,"0,3896052",REPRESENTADO,MATERIAL,NACIONAL CAIXA
10742,10740,"TALHA ELETRICA 3 T, VELOCIDADE  2,1 M / MIN, POTENCIA 1,3 KW",UN,"9,4760743",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10742,10742,"TALHA MANUAL DE CORRENTE, CAPACIDADE DE 2 T COM ELEVACAO DE 3 M",UN,,REPRESENTATIVO,EQUIPAMENTO,NACIONAL CAIXA
10742,10743,TROLEY MANUAL CAPACIDADE 1 T,UN,"0,5536114",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10742,13914,"TALHA MANUAL DE CORRENTE, CAPACIDADE DE 1 T COM ELEVACAO DE 3 M",UN,"0,6856332",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
10742,14615,"CARRINHO COM 2 PNEUS PARA TRANSPORTAR TUBO CONCRETO, ALTURA ATE 1,0 M E DIAMETRO ATE 1000MM, COM ESTRUTURA EM PERFIL OU TUBO METALICO",UN,"3,2756392",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
